Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"TS02 - Login, Invite Member",Chrome 92.0.4515.159,,,2021-08-27 07:58:48,2021-08-27 07:59:39,50.817s,PASSED
,,,,,,,
Test Cases/Login/login_renterdash,Chrome 92.0.4515.159,,,2021-08-27 07:58:48,2021-08-27 07:59:13,24.704s,PASSED
"openBrowser("""")",Chrome 92.0.4515.159,,,2021-08-27 07:58:49,2021-08-27 07:58:53,3.461s,PASSED
"navigateToUrl(""https://renterdashboard.winston.cerberuslink.net/login"")",Chrome 92.0.4515.159,,,2021-08-27 07:58:53,2021-08-27 07:58:57,3.824s,PASSED
"setText(findTestObject(""Object Repository/Login_TestObjects/Page_Poplar Homes/input__email""), ""jerrold+imusgrove32@onerent.co"")",Chrome 92.0.4515.159,,,2021-08-27 07:58:57,2021-08-27 07:58:58,1.783s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Login_TestObjects/Page_Poplar Homes/input__password""), ""pK4N7w/gtfGay7FzPRwAOg=="")",Chrome 92.0.4515.159,,,2021-08-27 07:58:58,2021-08-27 07:58:59,0.596s,PASSED
"click(findTestObject(""Object Repository/Login_TestObjects/Page_Poplar Homes/button_Log in""))",Chrome 92.0.4515.159,,,2021-08-27 07:58:59,2021-08-27 07:59:00,0.549s,PASSED
"delay(10, STOP_ON_FAILURE)",Chrome 92.0.4515.159,,,2021-08-27 07:59:00,2021-08-27 07:59:10,10.085s,PASSED
"waitForElementVisible(findTestObject(""Login_TestObjects/Page_Poplar Homes/div_General DetailsCompleted""), 10, STOP_ON_FAILURE)",Chrome 92.0.4515.159,,,2021-08-27 07:59:10,2021-08-27 07:59:13,3.534s,PASSED
,,,,,,,
Test Cases/Profile_Tab/Group_Details/Actions/TC02 - Invite Member,Chrome 92.0.4515.159,,,2021-08-27 07:59:13,2021-08-27 07:59:39,25.604s,PASSED
"click(findTestObject(""Actions_InviteMember/Page_Poplar Homes/div_Group DetailsCompleted""))",Chrome 92.0.4515.159,,,2021-08-27 07:59:14,2021-08-27 07:59:14,0.452s,PASSED
"click(findTestObject(""Object Repository/Actions_InviteMember/Page_Poplar Homes/button_Actions""))",Chrome 92.0.4515.159,,,2021-08-27 07:59:14,2021-08-27 07:59:15,0.522s,PASSED
"click(findTestObject(""Object Repository/Actions_InviteMember/Page_Poplar Homes/button_InviteMember""))",Chrome 92.0.4515.159,,,2021-08-27 07:59:15,2021-08-27 07:59:15,0.449s,PASSED
delay(5),Chrome 92.0.4515.159,,,2021-08-27 07:59:15,2021-08-27 07:59:20,5.015s,PASSED
"setText(findTestObject(""Actions_InviteMember/Page_Poplar Homes/input_email""), ""winston@poplarhomes.com"")",Chrome 92.0.4515.159,,,2021-08-27 07:59:20,2021-08-27 07:59:21,0.844s,PASSED
delay(5),Chrome 92.0.4515.159,,,2021-08-27 07:59:21,2021-08-27 07:59:26,5.011s,PASSED
"if (verifyElementClickable(findTestObject(""Actions_InviteMember/Page_Poplar Homes/button_Send Invitation""), CONTINUE_ON_FAILURE))",Chrome 92.0.4515.159,,,2021-08-27 07:59:26,2021-08-27 07:59:27,0.841s,PASSED
"click(findTestObject(""Object Repository/Actions_InviteMember/Page_Poplar Homes/button_Send Invitation""))",Chrome 92.0.4515.159,,,2021-08-27 07:59:27,2021-08-27 07:59:28,0.554s,PASSED
"if (waitForElementVisible(findTestObject(""Actions_InviteMember/Page_Poplar Homes/divToast_Successful""), 5))",Chrome 92.0.4515.159,,,2021-08-27 07:59:28,2021-08-27 07:59:34,6.198s,PASSED
delay(5),Chrome 92.0.4515.159,,,2021-08-27 07:59:34,2021-08-27 07:59:39,5.012s,PASSED
