Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"TS02 - Login, Invite Member",Chrome 92.0.4515.159,,,2021-08-27 07:13:52,2021-08-27 07:14:44,51.525s,PASSED
,,,,,,,
Test Cases/Login/login_renterdash,Chrome 92.0.4515.159,,,2021-08-27 07:13:53,2021-08-27 07:14:18,25.074s,PASSED
"openBrowser("""")",Chrome 92.0.4515.159,,,2021-08-27 07:13:53,2021-08-27 07:13:57,3.280s,PASSED
"navigateToUrl(""https://renterdashboard.winston.cerberuslink.net/login"")",Chrome 92.0.4515.159,,,2021-08-27 07:13:57,2021-08-27 07:14:01,4.217s,PASSED
"setText(findTestObject(""Object Repository/Login_TestObjects/Page_Poplar Homes/input__email""), ""jerrold+imusgrove32@onerent.co"")",Chrome 92.0.4515.159,,,2021-08-27 07:14:01,2021-08-27 07:14:02,1.432s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Login_TestObjects/Page_Poplar Homes/input__password""), ""pK4N7w/gtfGay7FzPRwAOg=="")",Chrome 92.0.4515.159,,,2021-08-27 07:14:02,2021-08-27 07:14:03,0.599s,PASSED
"click(findTestObject(""Object Repository/Login_TestObjects/Page_Poplar Homes/button_Log in""))",Chrome 92.0.4515.159,,,2021-08-27 07:14:03,2021-08-27 07:14:03,0.504s,PASSED
"delay(10, STOP_ON_FAILURE)",Chrome 92.0.4515.159,,,2021-08-27 07:14:03,2021-08-27 07:14:14,10.098s,PASSED
"waitForElementVisible(findTestObject(""Login_TestObjects/Page_Poplar Homes/div_General DetailsCompleted""), 10, STOP_ON_FAILURE)",Chrome 92.0.4515.159,,,2021-08-27 07:14:14,2021-08-27 07:14:18,4.023s,PASSED
,,,,,,,
Test Cases/Profile_Tab/Group_Details/Actions/TC02 - Invite Member,Chrome 92.0.4515.159,,,2021-08-27 07:14:18,2021-08-27 07:14:44,25.920s,PASSED
"click(findTestObject(""Actions_InviteMember/Page_Poplar Homes/div_Group DetailsCompleted""))",Chrome 92.0.4515.159,,,2021-08-27 07:14:18,2021-08-27 07:14:19,0.479s,PASSED
"click(findTestObject(""Object Repository/Actions_InviteMember/Page_Poplar Homes/button_Actions""))",Chrome 92.0.4515.159,,,2021-08-27 07:14:19,2021-08-27 07:14:19,0.604s,PASSED
"click(findTestObject(""Object Repository/Actions_InviteMember/Page_Poplar Homes/button_InviteMember""))",Chrome 92.0.4515.159,,,2021-08-27 07:14:19,2021-08-27 07:14:20,0.484s,PASSED
delay(5),Chrome 92.0.4515.159,,,2021-08-27 07:14:20,2021-08-27 07:14:25,5.011s,PASSED
"setText(findTestObject(""Actions_InviteMember/Page_Poplar Homes/input_email""), ""winston@poplarhomes.com"")",Chrome 92.0.4515.159,,,2021-08-27 07:14:25,2021-08-27 07:14:26,0.863s,PASSED
delay(5),Chrome 92.0.4515.159,,,2021-08-27 07:14:26,2021-08-27 07:14:31,5.010s,PASSED
"if (verifyElementClickable(findTestObject(""Actions_InviteMember/Page_Poplar Homes/button_Send Invitation""), CONTINUE_ON_FAILURE))",Chrome 92.0.4515.159,,,2021-08-27 07:14:31,2021-08-27 07:14:32,0.913s,PASSED
"click(findTestObject(""Object Repository/Actions_InviteMember/Page_Poplar Homes/button_Send Invitation""))",Chrome 92.0.4515.159,,,2021-08-27 07:14:32,2021-08-27 07:14:32,0.554s,PASSED
"if (waitForElementVisible(findTestObject(""Actions_InviteMember/Page_Poplar Homes/divToast_Successful""), 5))",Chrome 92.0.4515.159,,,2021-08-27 07:14:32,2021-08-27 07:14:39,6.292s,PASSED
delay(5),Chrome 92.0.4515.159,,,2021-08-27 07:14:39,2021-08-27 07:14:44,5.017s,PASSED
