Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"TS02 - Login, Invite Member",Chrome 92.0.4515.159,,,2021-08-31 09:15:08,2021-08-31 09:16:22,1m - 14.225s,PASSED
,,,,,,,
Test Cases/Login/TC01 - login_renterdash,Chrome 92.0.4515.159,,,2021-08-31 09:15:09,2021-08-31 09:15:46,37.439s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 92.0.4515.159,,,2021-08-31 09:15:09,2021-08-31 09:15:09,0.029s,PASSED
"openBrowser("""")",Chrome 92.0.4515.159,,,2021-08-31 09:15:10,2021-08-31 09:15:15,4.170s,PASSED
navigateToUrl(URL),Chrome 92.0.4515.159,,,2021-08-31 09:15:15,2021-08-31 09:15:20,5.256s,PASSED
"setText(findTestObject(""Object Repository/Login_TestObjects/Page_Poplar Homes/input__email""), Email_Jerrold2)",Chrome 92.0.4515.159,,,2021-08-31 09:15:20,2021-08-31 09:15:30,9.714s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Login_TestObjects/Page_Poplar Homes/input__password""), ""pK4N7w/gtfGay7FzPRwAOg=="")",Chrome 92.0.4515.159,,,2021-08-31 09:15:30,2021-08-31 09:15:30,0.593s,PASSED
"click(findTestObject(""Object Repository/Login_TestObjects/Page_Poplar Homes/button_Log in""))",Chrome 92.0.4515.159,,,2021-08-31 09:15:30,2021-08-31 09:15:31,0.493s,PASSED
"delay(10, STOP_ON_FAILURE)",Chrome 92.0.4515.159,,,2021-08-31 09:15:31,2021-08-31 09:15:41,10.081s,PASSED
"waitForElementVisible(findTestObject(""Login_TestObjects/Page_Poplar Homes/div_General DetailsCompleted""), 10, STOP_ON_FAILURE)",Chrome 92.0.4515.159,,,2021-08-31 09:15:41,2021-08-31 09:15:46,5.269s,PASSED
Start listener action : sampleAfterTestCase,Chrome 92.0.4515.159,,,2021-08-31 09:15:46,2021-08-31 09:15:46,0.004s,PASSED
,,,,,,,
Test Cases/Profile_Tab/Group_Details/Actions/TC02 - Invite Member,Chrome 92.0.4515.159,,,2021-08-31 09:15:46,2021-08-31 09:16:22,36.075s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 92.0.4515.159,,,2021-08-31 09:15:46,2021-08-31 09:15:46,0.005s,PASSED
"click(findTestObject(""Actions_InviteMember/Page_Poplar Homes/div_Group DetailsCompleted""))",Chrome 92.0.4515.159,,,2021-08-31 09:15:47,2021-08-31 09:15:47,0.492s,PASSED
"click(findTestObject(""Object Repository/Actions_InviteMember/Page_Poplar Homes/button_Actions""))",Chrome 92.0.4515.159,,,2021-08-31 09:15:47,2021-08-31 09:15:58,10.455s,PASSED
"click(findTestObject(""Object Repository/Actions_InviteMember/Page_Poplar Homes/button_InviteMember""))",Chrome 92.0.4515.159,,,2021-08-31 09:15:58,2021-08-31 09:15:58,0.501s,PASSED
delay(5),Chrome 92.0.4515.159,,,2021-08-31 09:15:58,2021-08-31 09:16:03,5.009s,PASSED
"setText(findTestObject(""Actions_InviteMember/Page_Poplar Homes/input_email""), ""winston@poplarhomes.com"")",Chrome 92.0.4515.159,,,2021-08-31 09:16:03,2021-08-31 09:16:04,0.871s,PASSED
delay(5),Chrome 92.0.4515.159,,,2021-08-31 09:16:04,2021-08-31 09:16:09,5.006s,PASSED
"if (verifyElementClickable(findTestObject(""Actions_InviteMember/Page_Poplar Homes/button_Send Invitation""), CONTINUE_ON_FAILURE))",Chrome 92.0.4515.159,,,2021-08-31 09:16:09,2021-08-31 09:16:10,0.922s,PASSED
"click(findTestObject(""Object Repository/Actions_InviteMember/Page_Poplar Homes/button_Send Invitation""))",Chrome 92.0.4515.159,,,2021-08-31 09:16:10,2021-08-31 09:16:11,0.453s,PASSED
"if (waitForElementVisible(findTestObject(""Actions_InviteMember/Page_Poplar Homes/divToast_Successful""), 5))",Chrome 92.0.4515.159,,,2021-08-31 09:16:11,2021-08-31 09:16:17,6.474s,PASSED
delay(5),Chrome 92.0.4515.159,,,2021-08-31 09:16:17,2021-08-31 09:16:22,5.009s,PASSED
Start listener action : sampleAfterTestCase,Chrome 92.0.4515.159,,,2021-08-31 09:16:22,2021-08-31 09:16:22,0.002s,PASSED
