Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"TS02 - Login, Invite Member",Chrome 92.0.4515.159,,,2021-08-27 07:01:32,2021-08-27 07:02:19,46.556s,PASSED
,,,,,,,
Test Cases/Login/login_renterdash,Chrome 92.0.4515.159,,,2021-08-27 07:01:33,2021-08-27 07:01:58,25.108s,PASSED
"openBrowser("""")",Chrome 92.0.4515.159,,,2021-08-27 07:01:34,2021-08-27 07:01:37,3.514s,PASSED
"navigateToUrl(""https://renterdashboard.winston.cerberuslink.net/login"")",Chrome 92.0.4515.159,,,2021-08-27 07:01:37,2021-08-27 07:01:42,4.410s,PASSED
"setText(findTestObject(""Object Repository/Login_TestObjects/Page_Poplar Homes/input__email""), ""jerrold+imusgrove32@onerent.co"")",Chrome 92.0.4515.159,,,2021-08-27 07:01:42,2021-08-27 07:01:43,1.667s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Login_TestObjects/Page_Poplar Homes/input__password""), ""pK4N7w/gtfGay7FzPRwAOg=="")",Chrome 92.0.4515.159,,,2021-08-27 07:01:43,2021-08-27 07:01:44,0.587s,PASSED
"click(findTestObject(""Object Repository/Login_TestObjects/Page_Poplar Homes/button_Log in""))",Chrome 92.0.4515.159,,,2021-08-27 07:01:44,2021-08-27 07:01:45,0.512s,PASSED
"delay(10, STOP_ON_FAILURE)",Chrome 92.0.4515.159,,,2021-08-27 07:01:45,2021-08-27 07:01:55,10.101s,PASSED
"waitForElementVisible(findTestObject(""Login_TestObjects/Page_Poplar Homes/div_General DetailsCompleted""), 10, STOP_ON_FAILURE)",Chrome 92.0.4515.159,,,2021-08-27 07:01:55,2021-08-27 07:01:58,3.437s,PASSED
,,,,,,,
Test Cases/Profile_Tab/Group_Details/Actions/TC02 - Invite Member,Chrome 92.0.4515.159,,,2021-08-27 07:01:58,2021-08-27 07:02:19,20.795s,PASSED
"click(findTestObject(""Actions_InviteMember/Page_Poplar Homes/div_Group DetailsCompleted""))",Chrome 92.0.4515.159,,,2021-08-27 07:01:59,2021-08-27 07:01:59,0.480s,PASSED
"click(findTestObject(""Object Repository/Actions_InviteMember/Page_Poplar Homes/button_Actions""))",Chrome 92.0.4515.159,,,2021-08-27 07:01:59,2021-08-27 07:02:00,0.564s,PASSED
"click(findTestObject(""Object Repository/Actions_InviteMember/Page_Poplar Homes/button_InviteMember""))",Chrome 92.0.4515.159,,,2021-08-27 07:02:00,2021-08-27 07:02:00,0.487s,PASSED
delay(5),Chrome 92.0.4515.159,,,2021-08-27 07:02:00,2021-08-27 07:02:05,5.008s,PASSED
"setText(findTestObject(""Actions_InviteMember/Page_Poplar Homes/input_email""), ""winston@poplarhomes.com"")",Chrome 92.0.4515.159,,,2021-08-27 07:02:05,2021-08-27 07:02:06,0.860s,PASSED
delay(5),Chrome 92.0.4515.159,,,2021-08-27 07:02:06,2021-08-27 07:02:11,5.009s,PASSED
"if (verifyElementClickable(findTestObject(""Actions_InviteMember/Page_Poplar Homes/button_Send Invitation""), CONTINUE_ON_FAILURE))",Chrome 92.0.4515.159,,,2021-08-27 07:02:11,2021-08-27 07:02:12,0.877s,PASSED
"click(findTestObject(""Object Repository/Actions_InviteMember/Page_Poplar Homes/button_Send Invitation""))",Chrome 92.0.4515.159,,,2021-08-27 07:02:12,2021-08-27 07:02:13,0.555s,PASSED
"waitForElementVisible(findTestObject(""Actions_InviteMember/Page_Poplar Homes/divToast_Successful""), 5)",Chrome 92.0.4515.159,,,2021-08-27 07:02:13,2021-08-27 07:02:19,6.205s,PASSED
